coreid,materialSampleID,sampleType,catalogNumber,sampleCondition,disposition,preservationType,preparationDetails,preparationDate,preparedBy,individualCount,sampleSize,storageLocation,remarks,recordID,concentration,concentrationMethod,ratioOfAbsorbance260_230,ratioOfAbsorbance260_280,volume,weight,weightMethod,purificationMethod,quality,qualityRemarks,qualityCheckDate,sieving,dnaHybridization,dnaMeltingPoint,estimatedSize,poolDnaExtracts,sampleDesignation
272742,,"gastrointestinal tract",C00000121227,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-09-30,"Liao, Rosie",,,,,
272742,,baculum,D00000059581,good,"in collection","ethanol, 95%",,2022-09-30,"Liao, Rosie",,,,,
272737,,"skin, study",A00000050927,good,"in collection",dry,,2022-10-01,"Liao, Rosie",,,,,
272737,,skull,A00000050927,good,"in collection",dry,,2022-11-01,"Yochheim, Jordyn",,,,"with post-cranial skeleton",
272737,,"post-cranial skeleton",A00000050927,good,"in collection",dry,,2022-11-01,"Yochheim, Jordyn",,,,,
272737,,kidney,D00000187881,good,"in collection","ethanol, 95%, stored at -196C","kidney (left, whole)",2022-10-01,"Liao, Rosie",,,,,
272737,,"kidney, spleen",D00000187880,good,"in collection","ethanol, 95%, stored at -196C","kidney (right)",2022-10-01,"Liao, Rosie",,,,,
272737,,"heart, lung",D00000187882,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-01,"Liao, Rosie",,,,,
272737,,liver,D00000166688,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-01,"Liao, Rosie",,,,,
272737,,liver,D00000166691,good,"in collection","ethanol, 95%, stored at -80C",,2022-10-01,"Liao, Rosie",,,,"genotyping sample",
272737,,"gastrointestinal tract",C00000121228,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-10-01,"Liao, Rosie",,,,,
272737,,baculum,D00000166794,good,"in collection","ethanol, 95%",,2022-10-01,"Liao, Rosie",,,,,
272741,,"whole organism",A00000050928,good,"in collection","ethanol-fixed, stored in 75% ethanol","skull and liver removed.",2022-10-01,"Liao, Rosie",,,,,
272741,,skull,A00000050928,good,"in collection",dry,,2022-12-19,"Yochheim, Jordyn",,,,,
272741,,liver,D00000166689,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-01,"Liao, Rosie",,,,,
272741,,liver,D00000166687,good,"in collection","ethanol, 95%, stored at -80C",,2022-10-01,"Liao, Rosie",,,,"genotyping sample",
394294,,"skin, study",D00000018720,good,"in collection",dry,,2022-10-01,"Liao, Rosie",,,,,
394294,,skull,D00000018720,good,"in collection",dry,,2022-12-19,"Yochheim, Jordyn",,,,,
394294,,kidney,D00000166385,good,"in collection","ethanol, 95%, stored at -196C","kidney (left, whole)",2022-10-01,"Liao, Rosie",,,,,
394294,,"kidney, spleen",D00000187879,good,"in collection","ethanol, 95%, stored at -196C","kidney (right)",2022-10-01,"Liao, Rosie",,,,,
394294,,"heart, lung",D00000166371,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-01,"Liao, Rosie",,,,,
394294,,liver,D00000166706,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-01,"Liao, Rosie",,,,,
394294,,liver,D00000166705,good,"in collection","ethanol, 95%, stored at -80C",,2022-10-01,"Liao, Rosie",,,,"genotyping sample",
394294,,"gastrointestinal tract",C00000121171,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-10-01,"Liao, Rosie",,,,,
394294,,baculum,D00000166804,good,"in collection","ethanol, 95%",,2022-10-01,"Liao, Rosie",,,,,
262594,,skull,B00000016394,good,"in collection",dry,,2022-10-04,"Yochheim, Jordyn",,,,"right zygomatic arch incomplete",
288951,,"skin, study",D00000165282,good,"in collection",dry,,2021-09-28,"Steger, Laura",,,,,
288951,,skull,D00000165282,unchecked,"in collection",dry,,2021-09-28,"Steger, Laura",,,,,
288951,,"post-cranial skeleton",D00000165282,unchecked,"in collection",dry,,2021-09-28,"Steger, Laura",,,,,
288951,,tissue,D00000165174,good,"in collection","ethanol, 95%, stored at -196C","section of tail",2021-09-28,"Steger, Laura",,,,,
288953,,"skin, study",D00000165280,good,"in collection",dry,,2021-09-01,"Steger, Laura",,,,,
288953,,skull,D00000165280,unchecked,"in collection",dry,,2021-09-01,"Steger, Laura",,,,,
288953,,"post-cranial skeleton",D00000165280,unchecked,"in collection",dry,,2021-09-01,"Steger, Laura",,,,,
288960,,"skin, study",D00000165272,good,"in collection",dry,"borax used on face and arms only",2021-09-01,"Steger, Laura",,,,,
288960,,skull,D00000165272,unchecked,"in collection",dry,,2021-09-01,"Steger, Laura",,,,,
288960,,"post-cranial skeleton",D00000165272,unchecked,"in collection",dry,,2021-09-01,"Steger, Laura",,,,,
288960,,"heart, lung, kidney, spleen",D00000165105,good,"in collection","ethanol, 95%, stored at -196C",,2021-09-01,"Steger, Laura",,,,,
288960,,liver,D00000165131,good,"in collection","ethanol, 95%, stored at -196C",,2021-09-01,"Steger, Laura",,,,,
288960,,"gastrointestinal tract",D00000165369,good,"in collection","frozen, -20C","upper and lower GI tract",2021-09-01,"Steger, Laura",,,,,
288965,,"skin, study",D00000030914,good,"in collection",dry,"prepared with borax",2021-10-14,"Steger, Laura",,,,,
288965,,skull,D00000030914,unchecked,"in collection",dry,,2021-10-14,"Steger, Laura",,,,,
288965,,"post-cranial skeleton",D00000030914,unchecked,"in collection",dry,,2021-10-14,"Steger, Laura",,,,,
288965,,"heart, lung, kidney, spleen",D00000165195,good,"in collection","ethanol, 95%, stored at -196C",,2021-10-14,"Steger, Laura",,,,,
288965,,liver,D00000165394,good,"in collection","ethanol, 95%, stored at -196C",,2021-10-14,"Steger, Laura",,,,,
288965,,"gastrointestinal tract",C00000121086,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2021-10-14,"Steger, Laura",,,,,
288962,,"skin, study",D00000030400,good,"in collection",dry,,2021-10-14,"Steger, Laura",,,,,
288962,,skull,D00000030400,unchecked,"in collection",dry,,2021-10-14,"Steger, Laura",,,,,
288962,,"post-cranial skeleton",D00000030400,unchecked,"in collection",dry,,2021-10-14,"Steger, Laura",,,,,
828021,,"skin, study",D00000044954,good,"in collection",dry,,2022-05-12,"Steger, Laura",,,,,
828021,,skull,D00000044954,unchecked,"in collection",dry,,2022-05-12,"Steger, Laura",,,,,
828021,,"post-cranial skeleton",D00000044954,unchecked,"in collection",dry,,2022-05-12,"Steger, Laura",,,,,
828021,,kidney,D00000166275,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
828021,,spleen,D00000166276,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
828021,,heart,D00000166339,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
828021,,lung,D00000166330,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
828021,,liver,D00000165755,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
828021,,"gastrointestinal tract",C00000121304,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-05-12,"Steger, Laura",,,,,
886696,,"skin, study",D00000029687,good,"in collection",dry,,2022-05-12,"Steger, Laura",,,,,
886696,,skull,D00000029687,unchecked,"in collection",dry,,2022-05-12,"Steger, Laura",,,,"portion of braincase missing",
886696,,"post-cranial skeleton",D00000029687,unchecked,"in collection",dry,,2022-05-12,"Steger, Laura",,,,,
886696,,kidney,D00000166331,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
886696,,liver,D00000165764,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
886696,,liver,D00000165763,good,"in collection","ethanol, 95%, stored at -80C",,2022-05-12,"Steger, Laura",,,,"genotyping sample",
828021,,liver,D00000165754,good,"in collection","ethanol, 95%, stored at -80C",,2022-05-12,"Steger, Laura",,,,"genotyping sample",
288968,,"skin, study",D00000030913,good,"in collection",dry,,2021-10-14,"Steger, Laura",,,,,
288968,,skull,D00000030913,unchecked,"in collection",dry,,2021-10-14,"Steger, Laura",,,,,
288968,,"post-cranial skeleton",D00000030913,unchecked,"in collection",dry,,2021-10-14,"Steger, Laura",,,,,
288968,,"heart, lung, kidney, spleen",D00000165196,good,"in collection","ethanol, 95%, stored at -196C",,2021-10-14,"Steger, Laura",,,,,
288968,,liver,D00000165393,good,"in collection","ethanol, 95%, stored at -196C",,2021-10-14,"Steger, Laura",,,,,
288968,,"gastrointestinal tract",C00000121087,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2021-10-14,"Steger, Laura",,,,,
288968,,baculum,D00000165480,unchecked,"in collection",pinned,,2021-10-14,"Steger, Laura",,,,,
288950,,"skin, study",D00000165283,good,"in collection",dry,,2021-09-28,"Steger, Laura",,,,,
288950,,skull,D00000165283,unchecked,"in collection",dry,,2021-09-28,"Steger, Laura",,,,,
288950,,"post-cranial skeleton",D00000165283,unchecked,"in collection",dry,,2021-09-28,"Steger, Laura",,,,,
288950,,"heart, lung, kidney",D00000165107,good,"in collection","ethanol, 95%, stored at -196C",,2021-09-28,"Steger, Laura",,,,,
288950,,liver,D00000165133,good,"in collection","ethanol, 95%, stored at -196C",,2021-09-28,"Steger, Laura",,,,,
288950,,"gastrointestinal tract",C00000121061,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2021-09-28,"Steger, Laura",,,,,
288957,,"skin, study",D00000165275,good,"in collection",dry,"prepared with borax",2021-10-14,"Steger, Laura",,,,,
288957,,skull,D00000165275,unchecked,"in collection",dry,,2021-10-14,"Steger, Laura",,,,,
288957,,baculum,D00000165456,unchecked,"in collection","ethanol, 95%",,2021-10-14,"Steger, Laura",,,,,
288966,,"skin, study",D00000030915,good,"in collection",dry,"prepared with borax",2021-09-16,"Steger, Laura",,,,,
288966,,skull,D00000030915,unchecked,"in collection",dry,,2021-09-16,"Steger, Laura",,,,,
288966,,"post-cranial skeleton",D00000030915,unchecked,"in collection",dry,,2021-09-16,"Steger, Laura",,,,,
288966,,"heart, lung, kidney",D00000165106,good,"in collection","ethanol, 95%, stored at -196C",,2021-09-16,"Steger, Laura",,,,,
288966,,liver,D00000165132,good,"in collection","ethanol, 95%, stored at -196C",,2021-09-16,"Steger, Laura",,,,,
288966,,"gastrointestinal tract",D00000165370,good,"in collection","flash-frozen, stored at -80C",,2021-09-16,"Steger, Laura",,,,,
288966,,baculum,D00000165086,unchecked,"in collection","ethanol, 95%",,2021-09-16,"Steger, Laura",,,,,
480994,,"whole organism",B00000061053,fair,"in collection","ethanol-fixed, stored in 75% ethanol",,2021-03-19,"Steger, Laura",,,,"old, worn individual",
805547,,"skin, study",B00000031761,good,"in collection",dry,,2022-05-12,"Steger, Laura",,,,,
805547,,skull,B00000031761,unchecked,"in collection",dry,,2022-05-12,"Steger, Laura",,,,,
805547,,"post-cranial skeleton",B00000031761,unchecked,"in collection",dry,,2022-05-12,"Steger, Laura",,,,,
805547,,kidney,D00000166285,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
805547,,spleen,D00000166264,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
805547,,heart,D00000166268,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
805547,,lung,D00000166340,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
805547,,liver,D00000165766,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
805547,,"gastrointestinal tract",C00000121290,good,"in collection","frozen, -20C","upper and lower GI tract",2022-05-12,"Steger, Laura",,,,,
805547,,liver,D00000165765,good,"in collection","ethanol, 95%, stored at -80C",,2022-05-12,"Steger, Laura",,,,"genotyping sample",
805547,,baculum,D00000166647,unchecked,"in collection","ethanol, 95%",,2022-05-12,"Steger, Laura",,,,,
828022,,"skin, study",D00000044947,good,"in collection",dry,,2022-05-12,"Steger, Laura",,,,,
828022,,skull,D00000044947,unchecked,"in collection",dry,,2022-05-12,"Steger, Laura",,,,,
828022,,"post-cranial skeleton",D00000044947,unchecked,"in collection",dry,,2022-05-12,"Steger, Laura",,,,,
828022,,kidney,D00000166312,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
828022,,spleen,D00000166321,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
828022,,heart,D00000166303,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
828022,,lung,D00000166294,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
828022,,liver,D00000165757,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-12,"Steger, Laura",,,,,
828022,,"gastrointestinal tract",C00000121291,good,"in collection","frozen, -20C","upper and lower GI tract",2022-05-12,"Steger, Laura",,,,,
828022,,liver,D00000165756,good,"in collection","ethanol, 95%, stored at -80C",,2022-05-12,"Steger, Laura",,,,"genotyping sample",
828047,,"whole organism",D00000044937,"very poor","in collection","ethanol-fixed, stored in 75% ethanol","portion of liver removed for cryo preservation",2022-05-09,"Liao, Rosie",,,,"extremely flat, skull crushed; fur falling off",
828047,,liver,D00000165744,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-09,"Liao, Rosie",,,,,
828005,,"whole organism",D00000044965,good,"in collection","ethanol-fixed, stored in 75% ethanol","portion of liver removed for cryo preservation",2022-05-11,"Liao, Rosie",,,,,
828005,,liver,D00000165759,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-11,"Liao, Rosie",,,,,
828005,,liver,D00000165758,good,"in collection","ethanol, 95%, stored at -80C",,2022-05-11,"Liao, Rosie",,,,"genotyping sample",
249151,,"whole organism",B00000018685,good,"in collection","ethanol-fixed, stored in 75% ethanol","skull removed; portion of liver removed for cryo preservation",2022-05-11,"Liao, Rosie",,,,,
249151,,skull,B00000018685,unchecked,"in collection",dry,,2022-05-11,"Liao, Rosie",,,,,
249151,,liver,D00000165753,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-11,"Liao, Rosie",,,,,
249151,,liver,D00000165761,good,"in collection","ethanol, 95%, stored at -80C",,2022-05-11,"Liao, Rosie",,,,"genotyping sample",
249151,,ectoparasite,NEON-MEEP00028,,"in collection","ethanol, 95%",,2022-05-11,"Liao, Rosie",1,,,botfly,
249151,,ectoparasite,NEON-MEEP00026,,"in collection","ethanol, 95%",,2022-05-11,"Liao, Rosie",80,,,unidentified,
249151,,ectoparasite,NEON-MEEP00027,,"in collection","ethanol, 95%",,2022-05-11,"Liao, Rosie",1,,,tick,
394296,,"skin, study",D00000018715,good,"in collection",dry,,2022-10-04,"Liao, Rosie",,,,"left hind foot broken - right side with skeleton instead of left.",
394296,,skull,D00000018715,good,"in collection",dry,,2022-12-20,"Yochheim, Jordyn",,,,"with post-cranial skeleton",
394296,,"post-cranial skeleton",D00000018715,good,"in collection",dry,,2022-12-20,"Yochheim, Jordyn",,,,"left feet with skin",
394296,,kidney,D00000187884,good,"in collection","ethanol, 95%, stored at -196C","kidney (left, whole)",2022-10-04,"Liao, Rosie",,,,,
394296,,"kidney, spleen",D00000187885,good,"in collection","ethanol, 95%, stored at -196C","kidney (right)",2022-10-04,"Liao, Rosie",,,,,
394296,,"heart, lung",D00000187883,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-04,"Liao, Rosie",,,,,
394296,,liver,D00000166696,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-04,"Liao, Rosie",,,,,
394296,,liver,D00000166694,good,"in collection","ethanol, 95%, stored at -80C",,2022-10-04,"Liao, Rosie",,,,"genotyping sample",
394296,,"gastrointestinal tract",C00000121167,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-10-04,"Liao, Rosie",,,,,
394296,,embryo,C00000121166,good,"in collection","flash-frozen, stored at -80C",,2022-10-04,"Liao, Rosie",4,,,,
834895,,"skin, study",D00000018694,good,"in collection",dry,,2022-10-07,"Liao, Rosie",,,,,
834895,,skull,D00000018694,good,"in collection",dry,,2022-12-19,"Yochheim, Jordyn",,,,,
834895,,kidney,D00000187897,good,"in collection","ethanol, 95%, stored at -196C","kidney (left, whole)",2022-10-07,"Liao, Rosie",,,,,
834895,,"kidney, spleen",D00000187798,good,"in collection","ethanol, 95%, stored at -196C","kidney (right)",2022-10-07,"Liao, Rosie",,,,,
834895,,"heart, lung",D00000187805,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-07,"Liao, Rosie",,,,,
834895,,liver,D00000187512,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-07,"Liao, Rosie",,,,,
834895,,liver,D00000187529,good,"in collection","ethanol, 95%, stored at -80C",,2022-10-07,"Liao, Rosie",,,,"genotyping sample",
834895,,"gastrointestinal tract",C00000121156,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-10-07,"Liao, Rosie",,,,,
834903,,"skin, study",B00000098539,good,"in collection",dry,,2022-10-07,"Liao, Rosie",,,,,
834903,,skull,B00000098539,good,"in collection",dry,,2022-12-19,"Yochheim, Jordyn",,,,,
834903,,ectoparasite,NEON-MEEP00223,good,"in collection","ethanol, 75%",,2022-10-07,"Liao, Rosie",many,,,mites,
834903,,ectoparasite,NEON-MEEP00237,good,"in collection","ethanol, 95%",,2022-10-07,"Liao, Rosie",many,,,mites,
834903,,kidney,D00000187785,good,"in collection","ethanol, 95%, stored at -196C","kidney (left, whole)",2022-10-07,"Liao, Rosie",,,,,
834903,,"kidney, spleen",D00000187783,good,"in collection","ethanol, 95%, stored at -196C","kidney (right)",2022-10-07,"Liao, Rosie",,,,,
834903,,"heart, lung",D00000187807,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-07,"Liao, Rosie",,,,,
834903,,liver,D00000166770,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-07,"Liao, Rosie",,,,,
834903,,liver,D00000166590,good,"in collection","ethanol, 95%, stored at -80C",,2022-10-07,"Liao, Rosie",,,,"genotyping sample",
834903,,"gastrointestinal tract",C00000121161,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-10-07,"Liao, Rosie",,,,,
834899,,"skin, study",D00000018711,good,"in collection",dry,,2022-10-07,"Liao, Rosie",,,,,
834899,,"post-cranial skeleton",D00000018711,good,"in collection",dry,,2022-11-01,"Yochheim, Jordyn",,,,,
834899,,skull,D00000018711,good,"in collection",dry,,2022-11-01,"Yochheim, Jordyn",,,,"with post-cranial skeleton",
834899,,kidney,D00000187797,good,"in collection","ethanol, 95%, stored at -196C","kidney (left, whole)",2022-10-07,"Liao, Rosie",,,,,
834899,,"kidney, spleen",D00000187784,good,"in collection","ethanol, 95%, stored at -196C","kidney (right)",2022-10-07,"Liao, Rosie",,,,,
834899,,"heart, lung",D00000187898,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-07,"Liao, Rosie",,,,,
834899,,liver,D00000166761,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-07,"Liao, Rosie",,,,,
834899,,liver,D00000187508,good,"in collection","ethanol, 95%, stored at -80C",,2022-10-07,"Liao, Rosie",,,,"genotyping sample",
834899,,"gastrointestinal tract",C00000121165,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-10-07,"Liao, Rosie",,,,,
834892,,"whole organism",D00000018725,fair,"in collection","ethanol-fixed, stored in 75% ethanol","Liver removed.",2022-10-07,"Liao, Rosie",,,,"skin peeling",
834892,,ectoparasite,NEON-MEEP00228,good,"in collection","ethanol, 95%",,2022-10-07,"Liao, Rosie",many,,,"lice nits",
834892,,liver,D00000187509,fair,"in collection","ethanol, 95%, stored at -196C",,2022-10-07,"Liao, Rosie",,,,,
834892,,liver,D00000166752,fair,"in collection","ethanol, 95%, stored at -80C",,2022-10-07,"Liao, Rosie",,,,"genotyping sample",
834890,,"skin, study",D00000018703,good,"in collection",dry,,2022-10-10,"Liao, Rosie",,,,"injury on left cheek",
834890,,skull,D00000018703,good,"in collection",dry,,2022-12-20,"Yochheim, Jordyn",,,,"with post-cranial skeleton",
834890,,"post-cranial skeleton",D00000018703,good,"in collection",dry,,2022-12-20,"Yochheim, Jordyn",,,,,
834890,,ectoparasite,NEON-MEEP00182,good,"in collection","ethanol, 95%",,2022-10-10,"Liao, Rosie",many,,,mites,
834890,,ectoparasite,NEON-MEEP00183,good,"in collection","ethanol, 75%",,2022-10-10,"Liao, Rosie",many,,,mites,
834890,,kidney,D00000187808,good,"in collection","ethanol, 95%, stored at -196C","kidney (left, whole)",2022-10-10,"Liao, Rosie",,,,,
834890,,"kidney, spleen",D00000187810,good,"in collection","ethanol, 95%, stored at -196C","kidney (right)",2022-10-10,"Liao, Rosie",,,,,
834890,,"heart, lung",D00000187811,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-10,"Liao, Rosie",,,,,
834890,,liver,D00000166676,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-10,"Liao, Rosie",,,,,
834890,,liver,D00000166675,good,"in collection","ethanol, 95%, stored at -80C",,2022-10-10,"Liao, Rosie",,,,"genotyping sample",
834890,,"gastrointestinal tract",C00000121170,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-10-10,"Liao, Rosie",,,,,
834890,,baculum,D00000166789,good,"in collection","ethanol, 95%",,2022-10-10,"Liao, Rosie",,,,,
834889,,"skin, study",D00000018726,good,"in collection",dry,,2022-10-10,"Liao, Rosie",,,,"injuries on cheeks",
834889,,skull,D00000018726,good,"in collection",dry,,2022-10-28,"Yochheim, Jordyn",,,,,
834889,,ectoparasite,NEON-MEEP00181,good,"in collection","ethanol, 95%",,2022-10-10,"Liao, Rosie",10,,,mites,
834889,,kidney,D00000187891,good,"in collection","ethanol, 95%, stored at -196C","kidney (left, whole)",2022-10-10,"Liao, Rosie",,,,,
834889,,"kidney, spleen",D00000187801,good,"in collection","ethanol, 95%, stored at -196C","kidney (right)",2022-10-10,"Liao, Rosie",,,,,
834889,,"heart, lung",D00000187812,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-10,"Liao, Rosie",,,,,
834889,,liver,D00000166690,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-10,"Liao, Rosie",,,,,
834889,,liver,D00000166677,good,"in collection","ethanol, 95%, stored at -80C",,2022-10-10,"Liao, Rosie",,,,"genotyping sample",
834889,,"gastrointestinal tract",C00000121160,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-10-10,"Liao, Rosie",,,,"black spotting on stomach",
834889,,baculum,D00000166670,good,"in collection","ethanol, 95%",,2022-10-10,"Liao, Rosie",,,,,
834902,,"skin, study",B00000098538,good,"in collection",dry,,2022-10-10,"Liao, Rosie",,,,,
834902,,skull,B00000098538,good,"in collection",dry,,2022-12-19,"Yochheim, Jordyn",,,,,
834902,,ectoparasite,NEON-MEEP00184,good,"in collection","ethanol, 95%",,2022-10-10,"Liao, Rosie",15,,,mites,
834902,,kidney,D00000187799,good,"in collection","ethanol, 95%, stored at -196C","kidney (left, whole)",2022-10-10,"Liao, Rosie",,,,,
834902,,"kidney, spleen",D00000187809,good,"in collection","ethanol, 95%, stored at -196C","kidney (right)",2022-10-10,"Liao, Rosie",,,,,
834902,,"heart, lung",D00000187899,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-10,"Liao, Rosie",,,,,
834902,,liver,D00000166678,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-10,"Liao, Rosie",,,,,
834902,,liver,D00000166697,good,"in collection","ethanol, 95%, stored at -80C",,2022-10-10,"Liao, Rosie",,,,"genotyping sample",
834902,,"gastrointestinal tract",C00000121159,good,"in collection","flash-frozen, stored at -80C","upper and lower GI tract",2022-10-10,"Liao, Rosie",,,,,
834902,,baculum,D00000166669,good,"in collection","ethanol, 95%",,2022-10-10,"Liao, Rosie",,,,,
834893,,"whole organism",D00000018695,poor,"in collection","ethanol-fixed, stored in 75% ethanol","skull and liver removed.",2022-10-10,"Liao, Rosie",,,,"skin peeling, freezer burned, left front foot broken",
834893,,skull,D00000018695,good,"in collection",dry,,2022-10-28,"Yochheim, Jordyn",,,,,
834893,,liver,D00000166686,poor,"in collection","ethanol, 95%, stored at -196C",,2022-10-10,"Liao, Rosie",,,,,
834893,,liver,D00000166685,poor,"in collection","ethanol, 95%, stored at -80C",,2022-10-10,"Liao, Rosie",,,,"genotyping sample",
834891,,"whole organism",D00000018710,good,"in collection","ethanol-fixed, stored in 75% ethanol","Liver removed.",2022-10-11,"Liao, Rosie",,,,,
834891,,liver,D00000166673,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-11,"Liao, Rosie",,,,,
834891,,liver,D00000166589,good,"in collection","ethanol, 95%, stored at -80C",,2022-10-11,"Liao, Rosie",,,,"genotyping sample",
834896,,"whole organism",D00000125393,good,"in collection","ethanol-fixed, stored in 75% ethanol","skull and liver removed.",2022-10-11,"Liao, Rosie",,,,,
834896,,skull,D00000125393,good,"in collection",dry,,2022-10-28,"Yochheim, Jordyn",,,,,
834896,,ectoparasite,NEON-MEEP00188,good,"in collection","ethanol, 95%",,2022-10-11,"Liao, Rosie",many,,,"lice nits",
834896,,liver,D00000166674,good,"in collection","ethanol, 95%, stored at -196C",,2022-10-11,"Liao, Rosie",,,,,
834896,,liver,D00000166598,good,"in collection","ethanol, 95%, stored at -80C",,2022-10-11,"Liao, Rosie",,,,"genotyping sample",
834900,,"whole organism",D00000018717,fair,"in collection","ethanol-fixed, stored in 75% ethanol","skull and liver removed.",2022-10-11,"Liao, Rosie",,,,,
834900,,skull,D00000018717,good,"in collection",dry,,2022-12-19,"Yochheim, Jordyn",,,,,
834900,,ectoparasite,NEON-MEEP00185,good,"in collection","ethanol, 95%",,2022-10-11,"Liao, Rosie",5,,,mites,
834900,,ectoparasite,NEON-MEEP00186,good,"in collection","ethanol, 75%",,2022-10-11,"Liao, Rosie",5,,,mites,
834900,,liver,D00000166671,fair,"in collection","ethanol, 95%, stored at -196C",,2022-10-11,"Liao, Rosie",,,,,
834900,,liver,D00000166672,fair,"in collection","ethanol, 95%, stored at -80C",,2022-10-11,"Liao, Rosie",,,,"genotyping sample",
277324,,skull,B00000021219,unchecked,"in collection",dry,,2021-05-10,"Engasser, Emmy",,,,,
277324,,"post-cranial skeleton",B00000021219,unchecked,"in collection",dry,,2021-05-10,"Engasser, Emmy",,,,,
277322,,skull,D00000043757,unchecked,"in collection",dry,,2021-05-10,"Engasser, Emmy",,,,,
277322,,"post-cranial skeleton",D00000043757,unchecked,"in collection",dry,,2021-05-10,"Engasser, Emmy",,,,,
828047,,liver,D00000165743,good,"in collection","ethanol, 95%, stored at -80C",,2022-05-09,"Liao, Rosie",,,,"genotyping sample",
394294,,ectoparasite,NEON-MEEP00180,good,"in collection","ethanol, 95%",,2022-10-01,"Liao, Rosie",1,,,unidentified,
463043,,"whole organism",B00000026699,good,"in collection","ethanol-fixed, stored in 75% ethanol","skull removed; baculum removed; portion of liver removed for cryo preservation",2022-05-23,"Liao, Rosie",,,,"skin sloughing off",
463043,,skull,B00000026699,unchecked,"in collection",dry,,2022-05-23,"Liao, Rosie",,,,,
463043,,liver,D00000166066,good,"in collection","ethanol, 95%, stored at -196C",,2022-05-23,"Liao, Rosie",,,,,
463043,,baculum,D00000166650,unchecked,"in collection","ethanol, 95%",,2022-05-23,"Liao, Rosie",,,,,
828023,,"skin, study",D00000044952,fair,"in collection",dry,,2022-05-11,"Liao, Rosie",,,,"Left hind foot broken, left front foot broken",
828023,,skull,D00000044952,unchecked,"in collection",dry,,2022-05-11,"Liao, Rosie",,,,,
828023,,"post-cranial skeleton",D00000044952,unchecked,"in collection",dry,,2022-05-11,"Liao, Rosie",,,,,
