coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
262608,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016414-3_1662048902_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016414-3_1662048902_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016414-3_1662048902_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016414-3_1662048902.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:72932152-0a07-4114-9534-719588450753,"2022-09-01 09:15:03",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=262608,StillImage,Photograph,en
262608,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016414-4_1662048917_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016414-4_1662048917_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016414-4_1662048917_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016414-4_1662048917.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:9ab4a2fa-8ae3-45e1-93cd-657a5af729cb,"2022-09-01 09:15:17",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=262608,StillImage,Photograph,en
289162,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016421-1_1662049128_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016421-1_1662049128_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016421-1_1662049128_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016421-1_1662049128.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","De Leon, Gilma J.","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:2d214c27-3157-4c98-9448-a690177ed6e5,"2022-09-01 09:18:48",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=289162,StillImage,Photograph,en
289162,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016421-2_1662049151_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016421-2_1662049151_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016421-2_1662049151_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016421-2_1662049151.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","De Leon, Gilma J.","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:dcab9778-f8a5-4b14-bd04-94f354a5e1c8,"2022-09-01 09:19:12",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=289162,StillImage,Photograph,en
289162,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016421-3_1662049190_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016421-3_1662049190_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016421-3_1662049190_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016421-3_1662049190.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","De Leon, Gilma J.","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:c1dca6b2-8484-44be-a6cf-9d01a9c75c2e,"2022-09-01 09:19:50",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=289162,StillImage,Photograph,en
406859,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016415-1_1662050161_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016415-1_1662050161_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016415-1_1662050161_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016415-1_1662050161.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:0de5e143-0538-4194-947a-22bea6eda135,"2022-09-01 09:36:02",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=406859,StillImage,Photograph,en
406859,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016415-2_1662050177_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016415-2_1662050177_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016415-2_1662050177_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016415-2_1662050177.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:5d0cd4a9-9f3a-4f07-a723-8d2520507cb2,"2022-09-01 09:36:17",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=406859,StillImage,Photograph,en
406859,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016415-3_1662050189_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016415-3_1662050189_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016415-3_1662050189_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016415-3_1662050189.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:bbb1ecdb-f088-4606-a918-41a8339a9314,"2022-09-01 09:36:29",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=406859,StillImage,Photograph,en
406860,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016419-1_1662050218_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016419-1_1662050218_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016419-1_1662050218_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016419-1_1662050218.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a93fe077-7d58-4a4d-9254-e9a000382e29,"2022-09-01 09:36:59",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=406860,StillImage,Photograph,en
406860,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016419-2_1662050230_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016419-2_1662050230_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016419-2_1662050230_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016419-2_1662050230.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:bfcd7c19-987a-43ec-a845-442079b322e9,"2022-09-01 09:37:10",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=406860,StillImage,Photograph,en
406860,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016419-3_1662050243_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016419-3_1662050243_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016419-3_1662050243_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016419-3_1662050243.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:f06db8bd-7952-428d-a2a6-f5bb06a5f187,"2022-09-01 09:37:23",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=406860,StillImage,Photograph,en
406861,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016420-1_1662050274_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016420-1_1662050274_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016420-1_1662050274_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016420-1_1662050274.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:aa765549-3a92-4c8d-bd75-96b2118ec14d,"2022-09-01 09:37:54",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=406861,StillImage,Photograph,en
406861,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016420-2_1662050286_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016420-2_1662050286_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016420-2_1662050286_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016420-2_1662050286.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:cf495263-d63a-40e8-bbd8-14e90a654124,"2022-09-01 09:38:07",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=406861,StillImage,Photograph,en
406861,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016420-3_1662050302_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016420-3_1662050302_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016420-3_1662050302_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016420-3_1662050302.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:10fb98f7-eda1-4a24-89b6-c650245fbdd4,"2022-09-01 09:38:22",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=406861,StillImage,Photograph,en
798712,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016410-1_1662061216_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016410-1_1662061216_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016410-1_1662061216_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016410-1_1662061216.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a319ff12-edae-4b9a-ae2a-421e1d262969,"2022-09-01 12:40:16",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=798712,StillImage,Photograph,en
798712,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016410-2_1662061226_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016410-2_1662061226_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016410-2_1662061226_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016410-2_1662061226.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:86ddf1c2-b635-45c7-a7cc-8eeab083e778,"2022-09-01 12:40:27",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=798712,StillImage,Photograph,en
798712,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016410-3_1662061237_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016410-3_1662061237_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016410-3_1662061237_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016410-3_1662061237.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:e0d4183d-affb-4449-a735-656f9e4ab9b0,"2022-09-01 12:40:38",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=798712,StillImage,Photograph,en
798713,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016412-1_1662061272_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016412-1_1662061272_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016412-1_1662061272_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016412-1_1662061272.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:e7a196eb-4ae4-4362-b293-ace0beac823f,"2022-09-01 12:41:12",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=798713,StillImage,Photograph,en
798713,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016412-2_1662061288_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016412-2_1662061288_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016412-2_1662061288_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016412-2_1662061288.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a57cf026-ed8d-4e09-bd7c-671d55662fbb,"2022-09-01 12:41:29",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=798713,StillImage,Photograph,en
798713,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016412-3_1662061301_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016412-3_1662061301_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016412-3_1662061301_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000016412-3_1662061301.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:0799d147-4279-4dba-9a88-2b548d36a49f,"2022-09-01 12:41:41",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=798713,StillImage,Photograph,en
798720,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083931-1_1662061338_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083931-1_1662061338_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083931-1_1662061338_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083931-1_1662061338.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","De Leon, Gilma J.","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:0482e56c-6d2d-4278-a20a-87d198441c7d,"2022-09-01 12:42:18",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=798720,StillImage,Photograph,en
798720,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083931-2_1662061353_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083931-2_1662061353_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083931-2_1662061353_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083931-2_1662061353.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","De Leon, Gilma J.","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:9cc05c1b-9eb5-4a75-b7a9-84231e2579c0,"2022-09-01 12:42:34",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=798720,StillImage,Photograph,en
798720,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083931-3_1662061370_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083931-3_1662061370_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083931-3_1662061370_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083931-3_1662061370.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","De Leon, Gilma J.","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:be62a432-19eb-458b-9a05-29fe36f520b5,"2022-09-01 12:42:50",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=798720,StillImage,Photograph,en
798721,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083933-1_1662061453_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083933-1_1662061453_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083933-1_1662061453_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083933-1_1662061453.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:29bc6f2e-7f8c-4c01-9c1a-0ec5957e89e5,"2022-09-01 12:44:13",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=798721,StillImage,Photograph,en
798721,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083933-2_1662061468_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083933-2_1662061468_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083933-2_1662061468_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083933-2_1662061468.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:33b11d72-f6ba-4114-b6df-f2e18d511696,"2022-09-01 12:44:29",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=798721,StillImage,Photograph,en
798721,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083933-3_1662061480_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083933-3_1662061480_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083933-3_1662061480_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083933-3_1662061480.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:6fa91215-d9c3-4924-a0b6-6f8705f6b00c,"2022-09-01 12:44:41",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=798721,StillImage,Photograph,en
798722,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083932-1_1662061526_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083932-1_1662061526_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083932-1_1662061526_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083932-1_1662061526.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:51f3e138-7ae4-4306-bf57-b067baf1a660,"2022-09-01 12:45:27",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=798722,StillImage,Photograph,en
798722,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083932-2_1662061542_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083932-2_1662061542_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083932-2_1662061542_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083932-2_1662061542.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:40d2b083-422d-423b-81dc-72a96da661d4,"2022-09-01 12:45:42",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=798722,StillImage,Photograph,en
798722,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083932-3_1662061557_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083932-3_1662061557_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083932-3_1662061557_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083932-3_1662061557.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a319a074-d477-4f88-8f9a-74ae0f307994,"2022-09-01 12:45:58",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=798722,StillImage,Photograph,en
798723,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083935-1_1662062088_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083935-1_1662062088_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083935-1_1662062088_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083935-1_1662062088.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:05157af2-d4f5-40be-bf54-210464756924,"2022-09-01 12:54:49",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=798723,StillImage,Photograph,en
798723,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083935-2_1662062103_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083935-2_1662062103_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083935-2_1662062103_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083935-2_1662062103.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:07845a42-4f25-42f1-9bee-dfb08d2a5ac1,"2022-09-01 12:55:04",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=798723,StillImage,Photograph,en
798723,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083935-3_1662062114_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083935-3_1662062114_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083935-3_1662062114_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000083935-3_1662062114.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:de02c872-65ec-4377-91ee-d72874bd4ea9,"2022-09-01 12:55:14",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=798723,StillImage,Photograph,en
