coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
276639,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000007193-1_1616456513_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000007193-1_1616456513_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000007193-1_1616456513_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000007193-1_1616456513.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:c985f0a8-345f-4b6c-a939-b392a8921e0d,"2021-03-22 16:41:54",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=276639,StillImage,Photograph,en
276639,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000007193-2_1616456533_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000007193-2_1616456533_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000007193-2_1616456533_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000007193-2_1616456533.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:418f6255-3b4d-48d7-b7c1-16b457790e94,"2021-03-22 16:42:14",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=276639,StillImage,Photograph,en
276639,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000007193-3_1616456551_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000007193-3_1616456551_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000007193-3_1616456551_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000007193-3_1616456551.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:02dc692c-1263-4363-9f0f-e2689e519aac,"2021-03-22 16:42:33",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=276639,StillImage,Photograph,en
272919,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000026487-1_1616457674_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000026487-1_1616457674_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000026487-1_1616457674_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000026487-1_1616457674.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:c8280ab2-13f4-4dc5-ad78-953e83dd80ea,"2021-03-22 17:01:15",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=272919,StillImage,Photograph,en
272919,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000026487-2_1616457692_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000026487-2_1616457692_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000026487-2_1616457692_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000026487-2_1616457692.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:61b5907c-8e44-4b6f-965b-cc1a84c85274,"2021-03-22 17:01:34",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=272919,StillImage,Photograph,en
272919,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000026487-3_1616457710_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000026487-3_1616457710_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000026487-3_1616457710_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000026487-3_1616457710.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:9b52263f-7d4d-4fb7-bba7-f7f15b0f2523,"2021-03-22 17:01:51",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=272919,StillImage,Photograph,en
276521,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000165039-1_1616516184_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000165039-1_1616516184_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000165039-1_1616516184_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000165039-1_1616516184.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:870ba6f0-1509-40f2-8195-27f6013c4acd,"2021-03-23 09:16:25",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=276521,StillImage,Photograph,en
276521,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000165039-2_1616516212_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000165039-2_1616516212_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000165039-2_1616516212_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000165039-2_1616516212.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:b01c52fb-526f-474b-b87b-40e5afe36c75,"2021-03-23 09:16:53",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=276521,StillImage,Photograph,en
276521,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000165039-3_1616516232_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000165039-3_1616516232_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000165039-3_1616516232_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000165039-3_1616516232.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:306a8b50-b5bb-4704-87aa-72a88c98d829,"2021-03-23 09:17:13",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=276521,StillImage,Photograph,en
249131,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018630-1_1617048957_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018630-1_1617048957_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018630-1_1617048957_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018630-1_1617048957.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:ed3b4f7a-7189-4d16-88f3-ad063040e209,"2021-03-29 13:15:58",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=249131,StillImage,Photograph,en
249131,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018630-2_1617048970_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018630-2_1617048970_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018630-2_1617048970_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018630-2_1617048970.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a885d25f-f14f-431a-99e4-3b96b51fe516,"2021-03-29 13:16:11",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=249131,StillImage,Photograph,en
249131,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018630-3_1617048997_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018630-3_1617048997_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018630-3_1617048997_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018630-3_1617048997.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:879d1190-8a42-455d-b169-9b3704a86185,"2021-03-29 13:16:38",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=249131,StillImage,Photograph,en
249130,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018632-1_1617049049_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018632-1_1617049049_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018632-1_1617049049_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018632-1_1617049049.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:7f2180a3-d979-45fe-a320-86f673fcf3c6,"2021-03-29 13:17:30",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=249130,StillImage,Photograph,en
249130,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018632-2_1617049062_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018632-2_1617049062_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018632-2_1617049062_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018632-2_1617049062.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:0d9ba3be-ed9b-4d55-9ee9-9916d655d151,"2021-03-29 13:17:43",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=249130,StillImage,Photograph,en
249130,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018632-3_1617049079_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018632-3_1617049079_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018632-3_1617049079_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018632-3_1617049079.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:c089f516-352d-440a-affd-f52e4748d099,"2021-03-29 13:18:00",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=249130,StillImage,Photograph,en
828049,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044967-1_1652732827_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044967-1_1652732827_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044967-1_1652732827_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044967-1_1652732827.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:9e87f845-cd2a-4939-a489-c524612b0229,"2022-05-16 13:27:08",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=828049,StillImage,Photograph,en
828049,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044967-2_1652732851_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044967-2_1652732851_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044967-2_1652732851_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044967-2_1652732851.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:1d981a6e-e3e7-49fa-8f53-68b3208ecb54,"2022-05-16 13:27:32",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=828049,StillImage,Photograph,en
828049,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044967-3_1652732871_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044967-3_1652732871_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044967-3_1652732871_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044967-3_1652732871.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:7653f4f5-2f4f-4232-a53c-3a3fd86047b2,"2022-05-16 13:27:52",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=828049,StillImage,Photograph,en
828051,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044939-1_1652733124_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044939-1_1652733124_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044939-1_1652733124_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044939-1_1652733124.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:8a9cbaf8-a91e-4645-86e4-471fc8846e6c,"2022-05-16 13:32:04",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=828051,StillImage,Photograph,en
828051,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044939-2_1652733144_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044939-2_1652733144_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044939-2_1652733144_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044939-2_1652733144.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:fce7aa76-8dd4-41b9-bf57-be53676e004a,"2022-05-16 13:32:24",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=828051,StillImage,Photograph,en
828051,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044939-3_1652733154_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044939-3_1652733154_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044939-3_1652733154_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044939-3_1652733154.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:7975eb1e-d457-4cf1-a6a9-67244dc7ef1b,"2022-05-16 13:32:35",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=828051,StillImage,Photograph,en
872523,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/D00000101794-1_1652734034_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/D00000101794-1_1652734034_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/D00000101794-1_1652734034_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/D00000101794-1_1652734034.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:3800545b-6fc4-4811-a0d4-e965923bd094,"2022-05-16 13:47:15",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=872523,StillImage,Photograph,en
872523,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/D00000101794-2_1652734044_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/D00000101794-2_1652734044_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/D00000101794-2_1652734044_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/D00000101794-2_1652734044.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:78888b3b-1b95-4610-aeb5-dd28e7a4dca2,"2022-05-16 13:47:24",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=872523,StillImage,Photograph,en
872523,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/D00000101794-3_1652734053_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/D00000101794-3_1652734053_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/D00000101794-3_1652734053_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/D00000101794-3_1652734053.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:32c9d436-6cfb-44b4-920a-4addd834ad63,"2022-05-16 13:47:33",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=872523,StillImage,Photograph,en
481034,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000022098-1_1652734596_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000022098-1_1652734596_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000022098-1_1652734596_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000022098-1_1652734596.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:cbf03c97-ddc9-4127-a030-b9bcaecd0ffd,"2022-05-16 13:56:36",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=481034,StillImage,Photograph,en
481034,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000022098-2_1652734605_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000022098-2_1652734605_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000022098-2_1652734605_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000022098-2_1652734605.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:bd8af20b-2584-4f3f-8203-8ade02fbd07f,"2022-05-16 13:56:45",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=481034,StillImage,Photograph,en
481034,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000022098-3_1652734613_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000022098-3_1652734613_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000022098-3_1652734613_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000022098-3_1652734613.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:cf00b8c7-c994-4959-b9bb-9c2f83dd3c64,"2022-05-16 13:56:54",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=481034,StillImage,Photograph,en
828005,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044965-2_1652734767_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044965-2_1652734767_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044965-2_1652734767_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044965-2_1652734767.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:120b07f5-7530-4e36-8c1f-d14b15b79c74,"2022-05-16 13:59:28",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=828005,StillImage,Photograph,en
828005,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044965-1_1652734777_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044965-1_1652734777_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044965-1_1652734777_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044965-1_1652734777.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:1fb392f6-3b7c-43ee-8b50-91de0a70e656,"2022-05-16 13:59:38",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=828005,StillImage,Photograph,en
249151,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018685-1_1652735328_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018685-1_1652735328_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018685-1_1652735328_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018685-1_1652735328.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:5381b7e2-5c8b-4c54-bc36-88ff6f2bbbf2,"2022-05-16 14:08:49",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=249151,StillImage,Photograph,en
249151,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018685-2_1652735336_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018685-2_1652735336_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018685-2_1652735336_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018685-2_1652735336.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:facfd57c-3387-4752-b0c1-54b3f14f2f11,"2022-05-16 14:08:57",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=249151,StillImage,Photograph,en
249151,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018685-3_1652735345_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018685-3_1652735345_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018685-3_1652735345_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000018685-3_1652735345.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:c4b9a24b-04ee-49ed-91b9-a303ebcad0b4,"2022-05-16 14:09:06",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=249151,StillImage,Photograph,en
